customer,age,gender,salary,shirt_size,location,marital_status,transport,education
3978,45,Female,95222,L,Melbourne,Single,Bus,Secondary
3979,34,Male,78906,S,Sydney,Single,Car,PhD
3980,60,Male,86802,L,Sydney,Married,Car,Secondary
3981,58,Male,56867,L,Brisbane,Married,Car,Secondary
3982,43,Female,67336,M,Melbourne,Single,Bicycle,Secondary
3983,55,Female,84682,M,Sydney,Single,Bicycle,Masters
3984,58,Female,57566,S,Sydney,Single,Car,Secondary
3985,49,Male,21099,L,Melbourne,Single,Train,Bachelor
3986,19,Male,98540,L,Perth,Single,Bicycle,Secondary
3987,37,Female,77857,S,Melbourne,Divorced,Car,PhD
3988,39,Female,90489,L,Perth,Divorced,Car,Masters
3989,54,Female,48062,M,Sydney,Single,Car,PhD
3990,41,Male,95854,M,Brisbane,Divorced,Bus,PhD
3991,56,Male,42186,S,Perth,Divorced,Train,Secondary
3992,22,Male,14724,L,Melbourne,Single,Car,Secondary
3993,26,Female,48873,S,Melbourne,Single,Bus,Secondary
3994,38,Male,50710,S,Perth,Divorced,Bus,Masters
3995,37,Female,51890,L,Perth,Single,Car,Masters
3996,33,Female,85692,M,Brisbane,Single,Car,Bachelor
3997,42,Female,42309,M,Sydney,Single,Bus,PhD
3998,35,Male,35365,L,Brisbane,Divorced,Bus,PhD
3999,35,Male,63488,L,Melbourne,Married,Bicycle,Masters
4000,47,Female,18031,L,Melbourne,Married,Bicycle,Masters
4001,53,Female,43372,S,Sydney,Divorced,Train,Secondary
4002,40,Female,71459,S,Brisbane,Married,Bicycle,Masters
4003,20,Female,25096,S,Brisbane,Divorced,Bus,Bachelor
4004,21,Female,98411,S,Brisbane,Single,Bus,Bachelor
4005,26,Male,93828,L,Perth,Married,Bicycle,Secondary
4006,45,Male,23832,L,Sydney,Divorced,Car,Secondary
4007,47,Female,95701,M,Perth,Divorced,Train,Masters
4008,53,Female,16344,L,Brisbane,Married,Car,Bachelor
4009,20,Male,24935,S,Melbourne,Married,Car,Secondary
4010,44,Male,89856,L,Melbourne,Married,Bus,Secondary
4011,29,Female,35598,L,Sydney,Single,Bicycle,Masters
4012,43,Female,76215,L,Melbourne,Single,Bus,Bachelor
4013,20,Female,45636,S,Perth,Divorced,Car,Masters
4014,58,Male,51960,L,Perth,Single,Bus,PhD
4015,34,Male,92829,S,Perth,Single,Car,Bachelor
4016,43,Female,89029,S,Perth,Divorced,Car,Bachelor
4017,27,Male,74450,L,Brisbane,Divorced,Train,Masters
4018,55,Female,73759,M,Brisbane,Married,Train,Bachelor
4019,25,Male,17300,L,Melbourne,Single,Car,Masters
4020,54,Female,23139,M,Melbourne,Single,Bicycle,Masters
4021,36,Male,52755,S,Perth,Married,Bicycle,Secondary
4022,49,Female,96657,L,Melbourne,Married,Bus,PhD
4023,19,Female,30031,L,Sydney,Married,Bus,Secondary
4024,53,Male,21741,S,Sydney,Single,Car,Bachelor
4025,54,Male,30507,S,Perth,Single,Bicycle,PhD
4026,23,Male,60199,S,Perth,Married,Train,PhD
4027,27,Male,90305,S,Perth,Married,Train,Secondary
4028,37,Female,12337,S,Perth,Divorced,Bus,PhD
4029,19,Female,30629,L,Melbourne,Single,Train,Bachelor
4030,30,Male,84450,L,Melbourne,Married,Train,PhD
4031,28,Female,73828,L,Brisbane,Divorced,Car,Bachelor
4032,57,Female,48492,L,Melbourne,Divorced,Car,Masters
4033,40,Female,52993,L,Perth,Married,Bicycle,PhD
4034,57,Male,39758,M,Brisbane,Married,Bus,Secondary
4035,32,Male,47609,M,Sydney,Divorced,Train,Secondary
4036,28,Male,16334,S,Perth,Single,Bus,Secondary
4037,60,Female,36809,L,Sydney,Divorced,Train,Bachelor
4038,33,Male,26209,M,Perth,Divorced,Train,Secondary
4039,24,Male,42598,M,Brisbane,Married,Car,Secondary
4040,20,Male,32917,S,Melbourne,Divorced,Bus,PhD
4041,25,Male,13895,L,Melbourne,Single,Train,PhD
4042,23,Male,96376,L,Melbourne,Married,Bicycle,PhD
4043,51,Female,72993,S,Perth,Single,Car,Secondary
4044,44,Male,94935,M,Brisbane,Divorced,Train,Secondary
4045,38,Male,32315,M,Perth,Divorced,Bus,PhD
4046,40,Female,27314,S,Brisbane,Divorced,Bicycle,Bachelor
4047,24,Male,10423,L,Sydney,Single,Train,Secondary
4048,21,Female,26987,L,Melbourne,Married,Bicycle,Masters
4049,29,Male,41853,S,Brisbane,Single,Train,PhD
4050,48,Female,73137,S,Sydney,Divorced,Train,Secondary
4051,59,Female,57976,L,Melbourne,Single,Car,Bachelor
4052,55,Male,16266,S,Perth,Married,Bicycle,PhD
4053,36,Female,55733,L,Brisbane,Single,Car,Secondary
4054,43,Male,83953,L,Perth,Married,Bus,PhD
4055,51,Male,80789,L,Perth,Single,Train,Secondary
4056,19,Male,27295,L,Sydney,Divorced,Bicycle,Secondary
4057,57,Female,16933,M,Brisbane,Single,Bicycle,Masters
4058,33,Male,19112,S,Sydney,Divorced,Bicycle,PhD
4059,31,Female,81425,S,Sydney,Divorced,Bus,Bachelor
4060,56,Male,39119,L,Melbourne,Divorced,Bicycle,Secondary
4061,46,Male,11425,S,Melbourne,Divorced,Car,Bachelor
4062,31,Female,24376,S,Brisbane,Single,Train,Masters
4063,43,Female,94461,L,Brisbane,Married,Train,PhD
4064,57,Male,86816,L,Perth,Married,Car,PhD
4065,52,Female,87326,L,Perth,Single,Car,Bachelor
4066,60,Female,78699,S,Perth,Divorced,Bus,PhD
4067,36,Female,89748,S,Perth,Married,Train,PhD
4068,22,Male,24354,M,Brisbane,Single,Bus,PhD
4069,19,Female,76025,S,Perth,Divorced,Train,PhD
4070,36,Male,50758,L,Melbourne,Single,Train,PhD
4071,60,Male,90827,L,Sydney,Married,Bicycle,Masters
4072,20,Female,75397,S,Sydney,Divorced,Train,Bachelor
4073,59,Female,73570,L,Perth,Married,Bicycle,Bachelor
4074,52,Male,11978,L,Sydney,Divorced,Bus,Secondary
4075,47,Female,91518,M,Sydney,Single,Bicycle,Secondary
4076,58,Male,73011,S,Sydney,Divorced,Bicycle,PhD
4077,36,Female,49132,M,Sydney,Divorced,Car,Secondary
4078,47,Female,86309,L,Perth,Married,Car,Masters
4079,60,Female,50208,S,Perth,Married,Bus,PhD
4080,34,Female,42946,M,Perth,Divorced,Bicycle,Bachelor
4081,28,Male,55913,L,Melbourne,Single,Bicycle,Bachelor
4082,31,Female,17763,L,Perth,Married,Bicycle,Secondary
4083,44,Female,14369,S,Melbourne,Single,Car,Bachelor
4084,44,Female,89107,S,Perth,Married,Car,Secondary
4085,28,Male,24168,L,Brisbane,Married,Bus,Masters
4086,58,Male,53817,L,Perth,Divorced,Car,Secondary
4087,55,Female,20996,S,Perth,Single,Train,PhD
4088,31,Female,41635,M,Melbourne,Married,Car,Masters
4089,38,Female,47817,L,Brisbane,Single,Bicycle,PhD
4090,23,Female,69768,M,Brisbane,Single,Bus,PhD
4091,40,Male,23712,S,Brisbane,Single,Car,Masters
4092,24,Male,57902,S,Melbourne,Married,Train,Bachelor
4093,47,Female,73441,S,Brisbane,Single,Bicycle,PhD
4094,31,Female,91970,L,Perth,Divorced,Bicycle,PhD
4095,50,Male,36885,L,Melbourne,Married,Train,Bachelor
4096,21,Female,86330,S,Sydney,Divorced,Bicycle,Bachelor
4097,24,Female,17022,M,Brisbane,Divorced,Bus,Masters
4098,43,Female,25923,L,Perth,Divorced,Car,PhD
4099,22,Female,22897,S,Perth,Divorced,Bicycle,Masters
4100,37,Female,27904,S,Brisbane,Single,Bicycle,Bachelor
4101,59,Male,80937,S,Sydney,Divorced,Bicycle,Masters
4102,42,Male,74947,M,Perth,Married,Bus,PhD
4103,46,Male,17151,M,Sydney,Divorced,Bicycle,Bachelor
4104,47,Male,59746,S,Brisbane,Divorced,Bicycle,Secondary
4105,57,Male,31134,M,Sydney,Single,Bicycle,Masters
4106,58,Female,59692,L,Melbourne,Divorced,Car,Secondary
4107,39,Female,56010,M,Melbourne,Single,Car,Masters
4108,54,Male,90670,S,Perth,Divorced,Car,Secondary
4109,24,Female,17383,L,Sydney,Single,Bus,PhD
4110,33,Female,31413,L,Brisbane,Married,Car,PhD
4111,53,Male,78721,L,Brisbane,Married,Bicycle,Masters
4112,33,Female,63653,S,Sydney,Single,Train,Bachelor
4113,56,Female,23206,S,Perth,Single,Bus,PhD
4114,48,Male,78369,S,Sydney,Divorced,Car,Secondary
4115,18,Female,38846,S,Sydney,Divorced,Bicycle,PhD
4116,43,Male,32117,S,Brisbane,Married,Bicycle,Bachelor
4117,40,Female,16301,M,Melbourne,Single,Train,Secondary
4118,58,Female,70021,L,Sydney,Married,Bus,Bachelor
4119,37,Female,71479,M,Sydney,Divorced,Car,Bachelor
4120,27,Female,72685,L,Melbourne,Married,Car,PhD
4121,27,Female,15475,L,Sydney,Married,Train,PhD
4122,26,Male,88998,M,Sydney,Divorced,Bus,Masters
4123,30,Female,60407,S,Melbourne,Divorced,Train,Bachelor
4124,37,Male,19845,S,Brisbane,Single,Car,PhD
4125,54,Male,94321,M,Brisbane,Married,Bicycle,Masters
4126,60,Male,14127,M,Perth,Divorced,Train,Bachelor
4127,56,Male,18023,S,Melbourne,Single,Train,Masters
4128,36,Female,81616,M,Melbourne,Single,Car,Bachelor
4129,58,Female,20930,S,Perth,Married,Train,Secondary
4130,55,Female,64957,L,Perth,Married,Bus,Bachelor
4131,35,Male,28127,S,Brisbane,Single,Train,Bachelor
4132,19,Female,96897,L,Brisbane,Married,Car,PhD
4133,36,Female,47797,M,Sydney,Divorced,Train,Secondary
4134,25,Female,40301,M,Sydney,Single,Bus,PhD
4135,48,Male,91458,M,Melbourne,Divorced,Bicycle,Secondary
4136,58,Female,81087,L,Perth,Married,Bus,Bachelor
4137,36,Female,88089,S,Melbourne,Divorced,Bus,Bachelor
4138,35,Male,72151,L,Perth,Divorced,Car,Bachelor
4139,40,Female,11364,S,Perth,Single,Car,PhD
4140,27,Female,42162,S,Sydney,Married,Bus,Masters
4141,54,Female,17690,M,Brisbane,Married,Car,Masters
4142,35,Male,24055,L,Brisbane,Divorced,Car,Masters
4143,28,Female,32626,L,Melbourne,Single,Bicycle,PhD
4144,53,Male,69231,S,Melbourne,Single,Bicycle,Secondary
4145,48,Female,57862,M,Sydney,Divorced,Car,Secondary
4146,33,Female,34999,M,Perth,Married,Train,Bachelor
4147,57,Male,99492,L,Melbourne,Single,Bicycle,Bachelor
4148,46,Female,54557,L,Perth,Divorced,Bicycle,Bachelor
4149,55,Female,89448,M,Sydney,Married,Bus,Bachelor
4150,56,Female,59790,L,Brisbane,Single,Car,Secondary
4151,31,Female,24079,S,Sydney,Married,Train,Secondary
4152,34,Female,11419,M,Melbourne,Divorced,Car,Bachelor
4153,60,Male,47028,L,Perth,Single,Bus,PhD
4154,31,Female,31729,S,Brisbane,Divorced,Bicycle,PhD
4155,50,Female,63846,L,Melbourne,Single,Bicycle,Secondary
4156,28,Female,15759,L,Sydney,Divorced,Bus,PhD
4157,38,Female,82360,M,Perth,Single,Bicycle,Masters
4158,51,Female,74651,M,Brisbane,Divorced,Bus,PhD
4159,48,Female,55522,S,Sydney,Single,Bicycle,Secondary
4160,31,Female,66363,S,Sydney,Single,Bus,Bachelor
4161,28,Female,55539,L,Brisbane,Single,Bicycle,Masters
4162,49,Male,32784,M,Perth,Married,Bus,Masters
4163,45,Male,67856,S,Sydney,Married,Train,PhD
4164,48,Female,10384,L,Sydney,Single,Bicycle,Secondary
4165,52,Female,80133,M,Sydney,Single,Train,Bachelor
4166,51,Female,15286,L,Sydney,Married,Car,Bachelor
4167,25,Female,69404,M,Melbourne,Single,Car,Masters
4168,53,Male,69333,L,Brisbane,Married,Bus,Secondary
4169,36,Female,87608,S,Melbourne,Divorced,Train,Bachelor
4170,43,Male,35158,L,Sydney,Divorced,Bicycle,Masters
4171,39,Male,73412,L,Sydney,Married,Train,Bachelor
4172,43,Male,44393,M,Melbourne,Single,Train,Secondary
4173,18,Male,17756,L,Brisbane,Divorced,Bus,Masters
4174,22,Male,35915,M,Perth,Single,Train,Secondary
4175,51,Male,58134,M,Sydney,Married,Train,PhD
4176,57,Female,75225,S,Brisbane,Married,Train,Masters
4177,20,Male,46559,M,Brisbane,Married,Bicycle,PhD
4178,53,Female,53526,M,Melbourne,Divorced,Bus,PhD
4179,19,Male,24912,L,Melbourne,Married,Bicycle,PhD
4180,45,Female,57974,S,Sydney,Married,Train,Bachelor
4181,20,Male,10054,M,Sydney,Divorced,Bicycle,Secondary
4182,29,Male,54958,M,Melbourne,Married,Bus,Bachelor
4183,47,Male,65209,L,Sydney,Divorced,Car,PhD
4184,46,Male,57656,M,Sydney,Married,Train,Masters
4185,50,Female,23361,M,Brisbane,Divorced,Car,PhD
4186,36,Male,33911,M,Brisbane,Divorced,Train,Bachelor
4187,50,Male,14372,L,Melbourne,Single,Train,Secondary
4188,20,Male,65240,S,Sydney,Single,Bicycle,PhD
4189,44,Female,46188,S,Perth,Married,Car,Masters
4190,43,Female,53070,L,Perth,Single,Train,Bachelor
4191,49,Male,97592,S,Melbourne,Divorced,Bicycle,Secondary
4192,26,Male,83292,L,Melbourne,Divorced,Car,Masters
4193,24,Male,13169,M,Melbourne,Divorced,Car,Bachelor
4194,40,Male,62427,L,Melbourne,Divorced,Train,Bachelor
4195,28,Male,42009,S,Melbourne,Single,Bus,Secondary
4196,27,Female,38239,L,Perth,Divorced,Bicycle,PhD
4197,24,Female,81394,M,Melbourne,Divorced,Car,Masters
4198,57,Female,90410,M,Perth,Single,Train,Secondary
4199,42,Male,35869,L,Perth,Divorced,Car,Secondary
4200,48,Male,10599,L,Melbourne,Divorced,Bus,Secondary
4201,34,Female,37022,L,Brisbane,Single,Bus,Secondary
4202,47,Male,60004,M,Perth,Married,Train,PhD
4203,21,Male,79350,S,Brisbane,Married,Car,Bachelor
4204,37,Female,96805,M,Brisbane,Single,Train,Bachelor
4205,19,Female,24361,L,Perth,Single,Car,PhD
4206,45,Male,48692,L,Melbourne,Divorced,Bicycle,Secondary
4207,31,Male,85273,S,Brisbane,Married,Car,Bachelor
4208,34,Male,64618,S,Sydney,Married,Car,Bachelor
4209,38,Male,55947,M,Brisbane,Single,Car,Secondary
4210,55,Male,33782,S,Melbourne,Single,Bus,Masters
4211,46,Male,66176,S,Melbourne,Single,Train,Secondary
4212,40,Male,11581,S,Melbourne,Married,Train,PhD
4213,36,Female,31201,L,Perth,Divorced,Bus,Secondary
4214,40,Female,30552,L,Perth,Married,Bus,Bachelor
4215,45,Female,55945,M,Brisbane,Divorced,Bicycle,PhD
4216,51,Female,63011,S,Sydney,Married,Car,Secondary
4217,24,Male,81912,L,Sydney,Divorced,Bicycle,PhD
4218,38,Male,23486,L,Sydney,Divorced,Car,PhD
4219,25,Male,39504,S,Sydney,Single,Bus,Masters
4220,54,Male,87218,S,Brisbane,Divorced,Bus,Bachelor
4221,60,Male,67929,S,Brisbane,Single,Train,Secondary
4222,60,Female,65397,S,Brisbane,Married,Car,Masters
4223,53,Female,47437,M,Melbourne,Divorced,Bicycle,PhD
4224,28,Female,81433,M,Perth,Married,Bus,Bachelor
4225,23,Female,85007,L,Perth,Married,Train,Secondary
4226,28,Female,77041,M,Sydney,Single,Bus,PhD
4227,33,Female,13570,M,Sydney,Divorced,Car,Masters
4228,44,Male,80175,L,Perth,Divorced,Bicycle,PhD
4229,19,Male,80152,L,Melbourne,Divorced,Car,Masters
4230,45,Male,90914,M,Perth,Divorced,Bus,PhD
4231,57,Male,37990,M,Sydney,Divorced,Bicycle,Bachelor
4232,49,Male,50025,S,Melbourne,Divorced,Train,Bachelor
4233,51,Male,92622,L,Brisbane,Divorced,Car,Secondary
4234,33,Male,51152,M,Perth,Married,Bus,Secondary
4235,47,Female,22425,S,Sydney,Single,Train,Masters
4236,41,Male,38145,M,Melbourne,Divorced,Train,PhD
4237,53,Male,41691,S,Melbourne,Married,Bus,Secondary
4238,46,Female,26246,L,Sydney,Divorced,Train,PhD
4239,30,Female,11604,M,Melbourne,Married,Bicycle,Secondary
4240,48,Female,24303,L,Sydney,Married,Train,PhD
4241,47,Male,39543,M,Brisbane,Married,Train,Secondary
4242,26,Female,11167,L,Perth,Divorced,Bus,Bachelor
4243,41,Female,49680,S,Perth,Divorced,Bicycle,Bachelor
4244,41,Female,46149,S,Melbourne,Single,Train,PhD
4245,58,Female,50331,M,Sydney,Divorced,Bus,Masters
4246,53,Male,43971,M,Brisbane,Divorced,Bicycle,Secondary
4247,45,Male,24311,L,Melbourne,Divorced,Bicycle,Secondary
4248,29,Female,70894,M,Brisbane,Divorced,Bicycle,Bachelor
4249,46,Male,25143,L,Sydney,Married,Bus,PhD
4250,38,Male,51571,S,Perth,Single,Train,Masters
4251,18,Male,55956,M,Brisbane,Single,Bicycle,Bachelor
4252,32,Female,50049,M,Melbourne,Married,Bus,Bachelor
4253,56,Male,98513,L,Melbourne,Married,Bus,Masters
4254,45,Female,28686,L,Perth,Divorced,Bus,Bachelor
4255,37,Female,86710,M,Sydney,Single,Car,Secondary
4256,22,Female,62566,S,Perth,Divorced,Bus,PhD
4257,55,Female,47240,S,Brisbane,Single,Train,Secondary
4258,28,Female,18996,M,Brisbane,Divorced,Car,Bachelor
4259,56,Male,14411,L,Perth,Divorced,Bus,Masters
4260,49,Male,87551,S,Melbourne,Single,Bus,PhD
4261,32,Male,41663,M,Sydney,Single,Bicycle,PhD
4262,60,Male,68560,L,Perth,Single,Bus,Secondary
4263,34,Male,78333,M,Brisbane,Married,Bicycle,Masters
4264,45,Male,69204,S,Melbourne,Married,Car,Bachelor
4265,42,Female,46658,L,Brisbane,Married,Train,Secondary
4266,29,Female,53150,M,Brisbane,Married,Train,PhD
4267,39,Male,89083,S,Melbourne,Single,Bus,Bachelor
4268,58,Female,10967,M,Perth,Married,Train,Bachelor
4269,27,Male,55079,M,Brisbane,Single,Train,PhD
4270,54,Female,73720,S,Melbourne,Single,Car,PhD
4271,55,Male,93702,L,Melbourne,Married,Bus,Masters
4272,20,Male,47519,L,Melbourne,Single,Car,PhD
4273,41,Male,98017,L,Perth,Divorced,Car,Secondary
4274,49,Male,94810,M,Perth,Single,Train,Bachelor
4275,51,Male,89479,M,Perth,Single,Train,Bachelor
4276,47,Male,40504,S,Sydney,Married,Car,Masters
4277,34,Male,62745,S,Brisbane,Single,Train,Secondary
4278,29,Male,92371,M,Sydney,Single,Bicycle,Masters
4279,51,Female,49659,S,Perth,Divorced,Bicycle,PhD
4280,50,Male,12440,M,Sydney,Married,Car,Masters
4281,22,Female,45231,L,Perth,Divorced,Train,Masters
4282,48,Female,60802,L,Perth,Married,Car,Masters
4283,52,Male,33819,M,Melbourne,Married,Bus,PhD
4284,33,Male,88965,M,Brisbane,Married,Bicycle,Bachelor
4285,24,Male,31307,M,Sydney,Married,Train,Bachelor
4286,55,Male,55502,M,Sydney,Single,Bicycle,Secondary
4287,29,Female,88938,L,Perth,Divorced,Bus,Bachelor
4288,43,Female,36480,S,Brisbane,Divorced,Bus,Secondary
4289,55,Male,51164,L,Sydney,Divorced,Train,PhD
4290,49,Female,28764,L,Brisbane,Single,Bus,PhD
4291,47,Male,83262,L,Melbourne,Divorced,Car,PhD
4292,43,Female,35653,S,Melbourne,Single,Car,Masters
4293,45,Female,22070,L,Perth,Married,Bus,Secondary
4294,23,Male,85376,S,Sydney,Single,Train,Masters
4295,19,Male,76486,M,Brisbane,Divorced,Bicycle,PhD
4296,23,Female,47880,L,Perth,Divorced,Train,Masters
4297,33,Male,72947,M,Sydney,Single,Bicycle,Bachelor
4298,30,Female,55602,M,Perth,Divorced,Bicycle,PhD
4299,33,Female,34497,L,Perth,Divorced,Bus,Masters
4300,42,Female,93734,M,Melbourne,Married,Bicycle,Masters
4301,25,Male,77708,M,Melbourne,Married,Car,PhD
4302,47,Female,76431,S,Melbourne,Married,Bus,Masters
4303,45,Female,97731,S,Brisbane,Divorced,Bus,Bachelor
4304,45,Female,27745,L,Sydney,Single,Car,PhD
4305,34,Female,35163,L,Perth,Married,Train,Masters
4306,48,Female,65045,S,Perth,Divorced,Bus,Masters
4307,28,Female,87285,M,Sydney,Married,Bus,PhD
4308,55,Female,64084,M,Brisbane,Single,Bus,Bachelor
4309,45,Male,20472,L,Melbourne,Married,Train,PhD
4310,39,Female,27908,M,Sydney,Single,Bus,Bachelor
4311,36,Male,69413,L,Perth,Single,Bus,Masters
4312,38,Male,54671,L,Melbourne,Divorced,Car,Masters
4313,25,Male,58767,S,Perth,Single,Bus,Masters
4314,49,Female,97996,M,Brisbane,Single,Train,Masters
4315,49,Male,59567,M,Brisbane,Married,Car,Bachelor
4316,56,Female,99913,S,Brisbane,Divorced,Car,PhD
4317,39,Female,69864,S,Melbourne,Divorced,Bicycle,Masters
4318,37,Female,61165,S,Sydney,Single,Car,Secondary
4319,41,Male,31514,M,Perth,Single,Bus,Bachelor
4320,29,Female,63556,M,Sydney,Divorced,Train,Secondary
4321,50,Male,30991,M,Perth,Married,Bus,Masters
4322,46,Male,79146,L,Brisbane,Single,Bicycle,Masters
4323,53,Female,79078,L,Perth,Single,Bicycle,PhD
4324,23,Female,65505,S,Melbourne,Married,Bicycle,Masters
4325,56,Male,38142,M,Sydney,Married,Train,PhD
4326,52,Male,91527,S,Perth,Single,Car,Bachelor
4327,53,Male,61843,L,Brisbane,Single,Train,Bachelor
4328,30,Female,49474,M,Perth,Single,Bicycle,PhD
4329,39,Male,90994,M,Sydney,Married,Bus,Secondary
4330,51,Female,11001,M,Sydney,Married,Bus,Secondary
4331,57,Male,37496,S,Brisbane,Divorced,Car,Bachelor
4332,58,Female,32997,L,Sydney,Married,Train,Masters
4333,18,Male,74693,L,Brisbane,Single,Train,Bachelor
4334,33,Male,71552,M,Sydney,Divorced,Bus,Bachelor
4335,49,Female,11798,L,Sydney,Divorced,Bicycle,Bachelor
4336,40,Female,18231,S,Sydney,Divorced,Train,Secondary
4337,28,Female,82842,L,Melbourne,Single,Bicycle,PhD
4338,45,Female,73288,L,Sydney,Married,Bicycle,PhD
4339,49,Male,38283,L,Melbourne,Divorced,Bicycle,Secondary
4340,35,Male,51503,S,Perth,Single,Train,Secondary
4341,38,Female,30046,M,Melbourne,Divorced,Train,Bachelor
4342,52,Male,85347,L,Sydney,Single,Bus,PhD
4343,21,Male,93569,S,Sydney,Single,Bus,PhD
4344,32,Male,45266,M,Brisbane,Divorced,Bus,Masters
4345,43,Male,15067,L,Perth,Divorced,Bicycle,Secondary
4346,23,Female,81119,L,Sydney,Single,Train,Masters
4347,36,Male,98625,L,Perth,Single,Bus,PhD
4348,35,Male,88298,S,Perth,Single,Train,Masters
4349,43,Male,41022,L,Perth,Married,Bus,Masters
4350,40,Male,25372,L,Perth,Married,Bicycle,Bachelor
4351,27,Male,73671,M,Sydney,Divorced,Bicycle,Masters
4352,25,Female,46711,L,Melbourne,Married,Train,Secondary
4353,55,Male,65115,M,Sydney,Married,Bicycle,Secondary
4354,44,Male,24252,S,Sydney,Single,Bicycle,Secondary
4355,37,Male,86337,L,Melbourne,Single,Bus,PhD
4356,23,Male,60997,S,Melbourne,Single,Bus,Masters
4357,42,Female,74408,S,Brisbane,Single,Bicycle,Bachelor
4358,36,Female,92658,S,Sydney,Divorced,Bicycle,Bachelor
4359,37,Female,63817,S,Melbourne,Divorced,Bus,Secondary
4360,55,Male,69470,M,Brisbane,Single,Bus,Bachelor
4361,48,Male,59606,M,Sydney,Divorced,Bus,Masters
4362,37,Male,59237,M,Sydney,Married,Car,Bachelor
4363,59,Female,96288,M,Melbourne,Single,Bus,Masters
4364,55,Male,87637,S,Sydney,Divorced,Train,Secondary
4365,60,Female,35502,M,Brisbane,Single,Bus,Secondary
4366,39,Male,58243,L,Melbourne,Divorced,Train,PhD
4367,29,Female,17575,L,Sydney,Divorced,Train,Masters
4368,51,Female,23622,L,Sydney,Married,Bus,PhD
4369,21,Female,88967,M,Perth,Single,Bus,Secondary
4370,40,Male,50088,M,Brisbane,Divorced,Car,Bachelor
4371,35,Male,10690,L,Perth,Single,Bus,Secondary
4372,26,Female,62613,L,Perth,Married,Car,PhD
4373,19,Male,57594,M,Brisbane,Married,Bicycle,Bachelor
4374,51,Female,33168,M,Sydney,Divorced,Bicycle,Secondary
4375,27,Male,39249,M,Perth,Single,Bus,Masters
4376,40,Female,58773,S,Melbourne,Single,Car,Masters
4377,25,Male,83047,L,Perth,Married,Car,Bachelor
4378,56,Male,57961,S,Melbourne,Divorced,Bicycle,Bachelor
4379,50,Male,33203,S,Brisbane,Married,Car,Secondary
4380,27,Female,70882,M,Perth,Divorced,Train,Bachelor
4381,42,Male,61142,M,Sydney,Divorced,Bicycle,PhD
4382,53,Female,78441,L,Sydney,Divorced,Bus,Masters
4383,27,Male,45395,S,Brisbane,Married,Train,Masters
4384,18,Male,15128,S,Brisbane,Married,Car,PhD
4385,60,Female,79524,M,Perth,Single,Car,Masters
4386,50,Female,34892,M,Sydney,Single,Bicycle,Masters
